TrialID,ObsNum,Prediction,Indicator
95,710,0,Private
95,711,0,Public
95,712,1,Private
95,713,1,Private
95,714,1,Private
95,715,1,Private
95,716,1,Private
95,717,1,Public
95,718,1,Private
95,719,1,Private
95,720,1,Public
95,721,1,Public
95,722,1,Public
95,723,1,Private
95,724,1,Private
95,725,1,Public
95,726,0,Private
95,727,0,Private
95,728,0,Private
95,729,0,Public
95,730,0,Private
95,731,0,Public
95,732,1,Private
95,733,1,Public
95,734,1,Private
95,735,1,Public
95,736,1,Public
95,737,1,Private
95,738,1,Private
95,739,1,Private
95,740,1,Public
95,741,1,Private
95,742,1,Private
95,743,1,Public
95,744,1,Public
95,745,1,Private
95,746,1,Public
95,747,1,Private
95,748,1,Private
95,749,1,Private
95,750,1,Public
95,751,1,Private
95,752,1,Private
95,753,1,Public
95,754,1,Private
95,755,1,Private
95,756,1,Private
95,757,1,Private
95,758,1,Private
95,759,1,Private
95,760,1,Private
95,761,1,Public
95,762,1,Private
95,763,1,Private
95,764,1,Private
95,765,1,Private
95,766,1,Private
95,767,1,Private
95,768,1,Public
95,769,1,Private
95,770,1,Public
95,771,1,Private
95,772,1,Private
95,773,1,Private
95,774,1,Private
95,775,1,Private
95,776,1,Public
95,777,1,Private
95,778,1,Private
95,779,1,Private
95,780,1,Private
95,781,1,Private
95,782,1,Private
95,783,1,Public
95,784,1,Public
95,785,1,Private
95,786,1,Private
95,787,1,Private
95,788,1,Private
95,789,1,Public
95,790,1,Private
95,791,1,Private
95,792,1,Private
95,793,1,Private
95,794,1,Private
95,795,1,Private
95,796,1,Public
95,797,1,Private
95,798,1,Private
95,799,1,Private
95,800,1,Private
95,801,1,Public
95,802,1,Public
95,803,1,Public
95,804,1,Private
95,805,1,Private
95,806,1,Private
95,807,1,Public
95,808,1,Private
95,809,1,Public
95,810,1,Private
95,811,1,Private
95,812,1,Private
95,813,1,Public
95,814,1,Private
95,815,1,Private
95,816,1,Private
95,817,1,Private
95,818,1,Private
95,819,1,Private
95,820,1,Private
95,821,1,Private
95,822,1,Private
95,823,1,Public
95,824,1,Private
95,825,1,Private
95,826,1,Public
95,827,1,Private
95,828,1,Private
95,829,1,Private
95,830,1,Public
95,831,1,Private
95,832,1,Private
95,833,1,Public
95,834,1,Private
95,835,1,Private
95,836,1,Public
95,837,1,Private
95,838,1,Public
95,839,1,Private
95,840,1,Public
95,841,1,Private
95,842,1,Private
95,843,1,Private
95,844,1,Public
95,845,1,Private
95,846,1,Private
95,847,1,Private
95,848,1,Public
95,849,1,Public
95,850,1,Private
95,851,1,Private
95,852,1,Public
95,853,1,Private
95,854,1,Public
95,855,1,Private
95,856,1,Private
95,857,1,Public
95,858,1,Public
95,859,1,Private
95,860,1,Public
95,861,1,Public
95,862,1,Private
95,863,1,Public
95,864,1,Private
95,865,1,Public
95,866,1,Public
95,867,1,Private
95,868,1,Public
95,869,1,Public
95,870,1,Public
95,871,1,Public
95,872,1,Public
95,873,1,Private
95,874,1,Public
95,875,1,Private
95,876,1,Private
95,877,1,Private
95,878,1,Public
95,879,1,Public
95,880,1,Public
95,881,1,Private
95,882,1,Public
95,883,1,Private
95,884,1,Private
95,885,1,Public
95,886,1,Private
95,887,1,Public
95,888,1,Private
95,889,1,Public
95,890,1,Private
95,891,1,Private
95,892,1,Private
95,893,1,Private
95,894,1,Private
95,895,1,Private
95,896,1,Private
95,897,1,Private
95,898,1,Private
95,899,1,Private
95,900,1,Public
95,901,1,Private
95,902,1,Public
95,903,1,Private
95,904,1,Public
95,905,1,Public
95,906,1,Private
95,907,1,Private
95,908,1,Public
95,909,1,Public
95,910,1,Public
95,911,1,Private
95,912,1,Private
95,913,1,Public
95,914,1,Private
95,915,1,Public
95,916,1,Public
95,917,1,Private
95,918,1,Private
95,919,1,Private
95,920,1,Private
95,921,1,Public
95,922,1,Public
95,923,1,Public
95,924,1,Private
95,925,1,Public
95,926,1,Public
95,927,1,Public
95,928,1,Public
95,929,1,Private
95,930,1,Private
95,931,1,Public
95,932,1,Private
95,933,1,Public
95,934,1,Private
95,935,1,Public
95,936,1,Public
95,937,1,Private
95,938,1,Public
95,939,1,Private
95,940,1,Private
95,941,1,Public
95,942,1,Private
95,943,1,Public
95,944,1,Public
95,945,1,Private
95,946,1,Private
95,947,1,Private
95,948,1,Private
95,949,1,Private
95,950,1,Public
95,951,1,Private
95,952,1,Private
95,953,1,Public
95,954,1,Private
95,955,1,Public
95,956,1,Private
95,957,1,Public
95,958,1,Private
95,959,1,Private
95,960,1,Private
95,961,1,Public
95,962,1,Private
95,963,1,Private
95,964,1,Public
95,965,1,Private
95,966,1,Private
95,967,1,Private
95,968,1,Private
95,969,1,Private
95,970,1,Public
95,971,1,Public
95,972,1,Private
95,973,1,Public
95,974,1,Private
95,975,1,Private
95,976,1,Private
95,977,1,Private
95,978,1,Public
95,979,1,Private
95,980,1,Private
95,981,1,Public
95,982,1,Private
95,983,1,Private
95,984,1,Private
95,985,1,Private
95,986,1,Private
95,987,1,Public
95,988,1,Private
95,989,1,Public
95,990,1,Private
95,991,1,Public
95,992,1,Private
95,993,1,Private
95,994,1,Private
95,995,1,Private
95,996,1,Private
95,997,1,Public
95,998,1,Private
95,999,1,Private
95,1000,1,Private
95,1001,1,Private
95,1002,1,Private
95,1003,1,Private
95,1004,1,Private
95,1005,1,Public
95,1006,1,Private
95,1007,1,Private
95,1008,1,Private
95,1009,1,Private
95,1010,1,Public
95,1011,1,Private
95,1012,1,Private
95,1013,1,Private
95,1014,1,Public
95,1015,1,Private
95,1016,1,Public
95,1017,1,Public
95,1018,1,Private
95,1019,1,Private
95,1020,1,Private
95,1021,1,Private
95,1022,1,Private
95,1023,1,Private
95,1024,1,Private
95,1025,1,Public
95,1026,0,Private
95,1027,0,Public
95,1028,0,Public
95,1029,0,Public
95,1030,0,Private
95,1031,0,Public
95,1032,1,Private
95,1033,1,Public
95,1034,1,Private
95,1035,1,Public
95,1036,1,Private
95,1037,1,Private
95,1038,1,Private
95,1039,1,Public
95,1040,1,Private
95,1041,1,Private
95,1042,1,Private
95,1043,1,Public
95,1044,1,Private
95,1045,1,Public
95,1046,1,Private
95,1047,1,Private
95,1048,1,Public
95,1049,1,Public
95,1050,1,Private
95,1051,1,Private
95,1052,1,Public
95,1053,1,Private
95,1054,1,Private
95,1055,1,Private
95,1056,1,Private
95,1057,1,Public
95,1058,1,Private
95,1059,1,Private
95,1060,1,Private
95,1061,1,Public
95,1062,1,Private
95,1063,1,Private
95,1064,1,Public
95,1065,1,Private
95,1066,1,Public
95,1067,1,Private
95,1068,1,Public
95,1069,1,Private
95,1070,1,Private
95,1071,1,Private
95,1072,1,Private
95,1073,1,Private
95,1074,1,Private
95,1075,1,Public
95,1076,1,Private
95,1077,1,Private
95,1078,1,Private
95,1079,1,Public
95,1080,1,Private
95,1081,1,Private
95,1082,1,Private
95,1083,1,Private
95,1084,1,Private
95,1085,1,Private
95,1086,1,Public
95,1087,1,Private
95,1088,1,Private
95,1089,1,Private
95,1090,1,Public
95,1091,1,Private
95,1092,1,Private
95,1093,1,Private
95,1094,1,Private
95,1095,1,Public
95,1096,1,Public
95,1097,1,Private
95,1098,1,Private
95,1099,1,Private
95,1100,1,Private
95,1101,1,Private
95,1102,1,Public
95,1103,1,Public
95,1104,1,Private
95,1105,1,Private
95,1106,1,Public
95,1107,1,Private
95,1108,1,Private
95,1109,1,Private
95,1110,1,Private
95,1111,1,Public
95,1112,1,Public
95,1113,1,Private
95,1114,1,Public
95,1115,1,Public
95,1116,1,Private
95,1117,1,Private
95,1118,1,Private
95,1119,1,Public
95,1120,1,Public
95,1121,1,Private
95,1122,1,Public
95,1123,1,Private
95,1124,1,Private
95,1125,1,Public
95,1126,1,Private
95,1127,1,Private
95,1128,1,Public
95,1129,1,Private
95,1130,1,Public
95,1131,1,Private
95,1132,1,Public
95,1133,1,Public
95,1134,1,Private
95,1135,1,Private
95,1136,1,Public
95,1137,1,Private
95,1138,1,Public
95,1139,1,Private
95,1140,1,Private
95,1141,1,Private
95,1142,1,Private
95,1143,1,Private
95,1144,1,Public
95,1145,1,Private
95,1146,1,Private
95,1147,1,Private
95,1148,1,Public
95,1149,1,Public
95,1150,1,Public
95,1151,1,Private
95,1152,1,Private
95,1153,1,Public
95,1154,1,Public
95,1155,1,Public
95,1156,1,Private
95,1157,1,Public
95,1158,1,Private
95,1159,1,Private
95,1160,1,Private
95,1161,1,Public
95,1162,1,Private
95,1163,1,Public
95,1164,1,Private
95,1165,1,Private
95,1166,1,Private
95,1167,1,Private
95,1168,1,Private
95,1169,1,Public
95,1170,1,Private
95,1171,1,Public
95,1172,1,Private
95,1173,1,Private
95,1174,1,Private
95,1175,1,Private
95,1176,1,Private
95,1177,1,Private
95,1178,1,Private
95,1179,1,Private
95,1180,1,Private
95,1181,1,Private
95,1182,1,Public
95,1183,1,Public
95,1184,1,Private
95,1185,1,Private
95,1186,1,Private
95,1187,1,Public
95,1188,1,Private
95,1189,1,Public
95,1190,1,Private
95,1191,1,Private
95,1192,1,Private
95,1193,1,Private
95,1194,1,Private
95,1195,1,Private
95,1196,1,Private
95,1197,1,Private
95,1198,1,Private
95,1199,1,Public
95,1200,1,Private
95,1201,1,Public
95,1202,1,Public
95,1203,1,Private
95,1204,1,Private
95,1205,1,Private
95,1206,1,Private
95,1207,1,Private
95,1208,1,Private
95,1209,1,Public
95,1210,1,Private
96,0,1,Private
96,1,1,Private
96,2,1,Private
96,3,1,Public
96,4,1,Private
96,5,1,Private
96,6,1,Private
96,7,1,Private
96,8,1,Private
96,9,1,Private
96,10,1,Private
96,11,1,Public
96,12,1,Public
96,13,1,Public
96,14,1,Private
96,15,1,Public
96,16,1,Private
96,17,1,Private
96,18,1,Private
96,19,1,Private
96,20,1,Private
96,21,1,Public
96,22,1,Private
96,23,1,Private
96,24,1,Private
96,25,1,Private
96,26,1,Public
96,27,1,Private
96,28,1,Public
96,29,1,Public
96,30,1,Public
96,31,1,Public
96,32,1,Private
96,33,1,Private
96,34,1,Private
96,35,1,Private
96,36,1,Private
96,37,1,Private
96,38,1,Private
96,39,1,Public
96,40,1,Private
96,41,1,Public
96,42,1,Private
96,43,1,Private
96,44,1,Private
96,45,1,Private
96,46,1,Public
96,47,1,Public
96,48,1,Private
96,49,1,Public
96,50,1,Private
96,51,1,Public
96,52,1,Private
96,53,1,Private
96,54,1,Public
96,55,1,Public
96,56,1,Private
96,57,1,Private
96,58,1,Private
96,59,1,Private
96,60,1,Private
96,61,1,Private
96,62,1,Private
96,63,1,Private
96,64,1,Private
96,65,1,Private
96,66,1,Private
96,67,1,Private
96,68,1,Public
96,69,1,Private
96,70,1,Private
96,71,1,Private
96,72,1,Private
96,73,1,Public
96,74,1,Private
96,75,1,Public
96,76,1,Private
96,77,1,Public
96,78,1,Public
96,79,1,Private
96,80,1,Public
96,81,1,Public
96,82,1,Private
96,83,1,Private
96,84,1,Private
96,85,1,Private
96,86,1,Private
96,87,1,Public
96,88,1,Private
96,89,1,Private
96,90,1,Private
96,91,1,Public
96,92,1,Private
96,93,1,Private
96,94,1,Private
96,95,1,Public
96,96,1,Public
96,97,1,Public
96,98,1,Private
96,99,1,Private
96,100,1,Public
96,101,1,Public
96,102,1,Private
96,103,1,Private
96,104,1,Private
96,105,1,Public
96,106,1,Public
96,107,1,Private
96,108,1,Public
96,109,1,Private
96,110,1,Public
96,111,1,Private
96,112,1,Private
96,113,1,Private
96,114,1,Public
96,115,1,Public
96,116,1,Private
96,117,1,Private
96,118,1,Private
96,119,1,Public
96,120,1,Private
96,121,1,Public
96,122,1,Public
96,123,1,Private
96,124,1,Public
96,125,1,Public
96,126,1,Private
96,127,1,Public
96,128,1,Private
96,129,1,Private
96,130,1,Private
96,131,1,Private
96,132,1,Private
96,133,1,Public
96,134,1,Private
96,135,1,Public
96,136,1,Public
96,137,1,Private
96,138,1,Public
96,139,1,Private
96,140,1,Public
96,141,1,Public
96,142,1,Private
96,143,1,Private
96,144,1,Public
96,145,1,Public
96,146,1,Private
96,147,1,Private
96,148,1,Public
96,149,1,Public
96,150,1,Public
96,151,1,Private
96,152,1,Private
96,153,1,Private
96,154,1,Private
96,155,1,Private
96,156,1,Private
96,157,1,Public
96,158,1,Private
96,159,1,Private
96,160,1,Private
96,161,1,Private
96,162,1,Public
96,163,1,Private
96,164,1,Private
96,165,1,Private
96,166,1,Private
96,167,1,Private
96,168,1,Public
96,169,1,Private
96,170,1,Public
96,171,1,Private
96,172,1,Private
96,173,1,Public
96,174,1,Private
96,175,1,Public
96,176,1,Public
96,177,1,Private
96,178,1,Public
96,179,1,Private
96,180,1,Public
96,181,1,Public
96,182,1,Private
96,183,1,Private
96,184,1,Private
96,185,1,Public
96,186,1,Public
96,187,1,Public
96,188,1,Private
96,189,1,Private
96,190,1,Private
96,191,1,Public
96,192,1,Private
96,193,1,Public
96,194,1,Private
96,195,1,Public
96,196,1,Private
96,197,1,Private
96,198,1,Private
96,199,1,Private
96,200,1,Public
96,201,1,Public
96,202,1,Public
96,203,1,Public
96,204,1,Private
96,205,1,Public
96,206,1,Public
96,207,1,Private
96,208,0,Public
96,209,0,Private
96,210,0,Private
96,211,0,Public
96,212,1,Private
96,213,1,Private
96,214,1,Private
96,215,1,Public
96,216,1,Private
96,217,1,Private
96,218,1,Public
96,219,1,Private
96,220,1,Private
96,221,1,Public
96,222,1,Private
96,223,1,Public
96,224,1,Public
96,225,1,Public
96,226,1,Public
96,227,1,Private
96,228,1,Private
96,229,1,Public
96,230,1,Private
96,231,1,Private
96,232,1,Public
96,233,1,Public
96,234,1,Private
96,235,1,Private
96,236,1,Public
96,237,1,Public
96,238,1,Public
96,239,1,Private
96,240,1,Private
96,241,1,Public
96,242,1,Private
96,243,1,Public
96,244,1,Private
96,245,1,Private
96,246,1,Private
96,247,1,Private
96,248,1,Public
96,249,1,Private
96,250,0,Private
96,251,0,Private
96,252,0,Private
96,253,0,Private
96,254,0,Private
96,255,0,Private
96,256,1,Private
96,257,1,Public
96,258,1,Private
96,259,1,Private
96,260,1,Public
96,261,1,Private
96,262,1,Public
96,263,1,Public
96,264,1,Private
96,265,1,Private
96,266,1,Private
96,267,1,Private
96,268,1,Private
96,269,1,Private
96,270,1,Public
96,271,1,Private
96,272,1,Private
96,273,1,Private
96,274,1,Private
96,275,1,Private
96,276,1,Public
96,277,1,Private
96,278,1,Public
96,279,1,Private
96,280,1,Private
96,281,1,Public
96,282,1,Public
96,283,1,Public
96,284,1,Private
96,285,1,Public
96,286,1,Private
96,287,1,Private
96,288,1,Private
96,289,1,Private
96,290,1,Private
96,291,1,Private
96,292,1,Public
96,293,1,Private
96,294,1,Private
96,295,1,Private
96,296,1,Private
96,297,1,Private
96,298,1,Private
96,299,1,Private
96,300,1,Public
96,301,1,Private
96,302,1,Private
96,303,1,Public
96,304,1,Private
96,305,1,Private
96,306,1,Private
96,307,1,Private
96,308,1,Public
96,309,1,Public
96,310,1,Public
96,311,1,Private
96,312,1,Private
96,313,1,Private
96,314,1,Private
96,315,1,Public
96,316,1,Private
96,317,1,Private
96,318,1,Private
96,319,1,Private
96,320,1,Public
96,321,1,Private
96,322,1,Private
96,323,1,Public
96,324,1,Public
96,325,1,Public
96,326,1,Private
96,327,1,Private
96,328,1,Private
96,329,1,Public
96,330,1,Private
96,331,1,Private
96,332,1,Private
96,333,1,Public
96,334,1,Private
96,335,1,Private
96,336,1,Private
96,337,1,Private
96,338,1,Private
96,339,1,Private
96,340,1,Private
96,341,1,Private
96,342,1,Public
96,343,1,Public
96,344,1,Public
96,345,1,Private
96,346,1,Public
96,347,1,Private
96,348,1,Private
96,349,1,Private
96,350,1,Private
96,351,1,Private
96,352,1,Public
96,353,1,Private
96,354,1,Private
96,355,1,Private
96,356,1,Private
96,357,1,Private
96,358,1,Private
96,359,1,Private
96,360,1,Private
96,361,1,Private
96,362,1,Public
96,363,1,Public
96,364,1,Private
96,365,1,Public
96,366,1,Public
96,367,1,Private
96,368,1,Private
96,369,1,Private
96,370,1,Public
96,371,1,Private
96,372,1,Private
96,373,1,Private
96,374,1,Private
96,375,1,Private
96,376,1,Private
96,377,1,Public
96,378,1,Public
96,379,1,Private
96,380,1,Private
96,381,1,Private
96,382,1,Private
96,383,1,Public
96,384,1,Private
96,385,1,Private
96,386,1,Private
96,387,1,Public
96,388,1,Private
96,389,1,Private
96,390,1,Private
96,391,1,Private
96,392,1,Private
96,393,1,Private
96,394,1,Public
96,395,1,Private
96,396,1,Private
96,397,1,Private
96,398,1,Private
96,399,1,Private
96,400,1,Private
96,401,1,Public
96,402,1,Private
96,403,1,Private
96,404,1,Private
96,405,1,Private
96,406,1,Private
96,407,1,Private
96,408,1,Private
96,409,1,Private
96,410,1,Private
96,411,1,Private
96,412,1,Private
96,413,1,Private
96,414,1,Private
96,415,1,Private
96,416,1,Public
96,417,1,Public
96,418,1,Public
96,419,1,Private
96,420,1,Public
96,421,1,Private
96,422,1,Private
96,423,1,Private
96,424,1,Private
96,425,1,Private
96,426,1,Public
96,427,1,Private
96,428,1,Public
96,429,1,Public
96,430,1,Public
96,431,1,Private
96,432,1,Public
96,433,1,Private
96,434,1,Private
96,435,1,Private
96,436,1,Public
96,437,1,Public
96,438,1,Private
96,439,1,Private
96,440,1,Private
96,441,1,Public
96,442,1,Private
96,443,1,Public
96,444,1,Private
96,445,1,Private
96,446,1,Public
96,447,1,Public
96,448,1,Private
96,449,1,Public
96,450,1,Private
96,451,1,Private
96,452,1,Private
96,453,1,Public
96,454,1,Private
96,455,1,Private
96,456,1,Private
96,457,1,Private
96,458,1,Private
96,459,1,Public
96,460,1,Private
96,461,1,Public
96,462,1,Private
96,463,1,Private
96,464,1,Private
96,465,1,Public
96,466,1,Public
96,467,1,Public
96,468,1,Public
96,469,1,Private
96,470,1,Private
96,471,1,Public
96,472,1,Private
96,473,1,Private
96,474,1,Private
96,475,1,Private
96,476,1,Public
96,477,1,Private
96,478,1,Private
96,479,1,Private
96,480,1,Private
96,481,1,Private
96,482,1,Private
96,483,1,Private
96,484,1,Public
96,485,1,Public
96,486,1,Public
96,487,1,Public
96,488,1,Private
96,489,1,Private
96,490,1,Public
96,491,1,Private
96,492,1,Public
96,493,1,Private
96,494,1,Public
96,495,1,Public
96,496,1,Public
96,497,1,Public
96,498,1,Public
96,499,1,Private
96,500,1,Private
96,501,1,Private
96,502,1,Private
96,503,1,Public
96,504,1,Private
96,505,1,Private
96,506,1,Private
96,507,1,Private
96,508,1,Private
96,509,1,Public
96,510,1,Private
96,511,1,Public
96,512,1,Public
96,513,1,Private
96,514,1,Private
96,515,1,Public
96,516,1,Private
96,517,1,Public
96,518,1,Public
96,519,1,Private
96,520,1,Public
96,521,1,Private
96,522,1,Private
96,523,1,Public
96,524,1,Private
96,525,1,Private
96,526,1,Public
96,527,1,Private
96,528,1,Private
96,529,1,Private
96,530,1,Private
96,531,1,Private
96,532,1,Private
96,533,1,Private
96,534,1,Private
96,535,1,Public
96,536,1,Private
96,537,1,Private
96,538,1,Public
96,539,1,Private
96,540,1,Private
96,541,1,Public
96,542,1,Private
96,543,1,Private
96,544,1,Private
96,545,1,Private
96,546,1,Public
96,547,1,Private
96,548,1,Private
96,549,1,Private
96,550,1,Private
96,551,1,Public
96,552,1,Private
96,553,1,Private
96,554,1,Public
96,555,1,Private
96,556,1,Private
96,557,1,Private
96,558,1,Private
96,559,1,Public
96,560,1,Public
96,561,1,Private
96,562,1,Private
96,563,1,Private
96,564,1,Private
96,565,1,Private
96,566,1,Private
96,567,1,Private
96,568,1,Private
96,569,1,Public
96,570,1,Private
96,571,1,Public
96,572,1,Public
96,573,1,Private
96,574,1,Public
96,575,1,Private
96,576,1,Private
96,577,1,Public
96,578,1,Public
96,579,1,Public
96,580,1,Private
96,581,1,Private
96,582,1,Private
96,583,1,Public
96,584,1,Private
96,585,1,Private
96,586,1,Private
96,587,1,Private
96,588,1,Public
96,589,1,Private
96,590,1,Public
96,591,1,Private
96,592,1,Private
96,593,1,Public
96,594,1,Private
96,595,1,Private
96,596,1,Private
96,597,1,Private
96,598,1,Private
96,599,1,Private
96,600,1,Private
96,601,1,Private
96,602,1,Private
96,603,1,Private
96,604,1,Public
96,605,1,Private
96,606,1,Private
96,607,1,Private
96,608,1,Private
96,609,1,Private
96,610,1,Private
96,611,1,Private
96,612,1,Private
96,613,1,Public
96,614,1,Public
96,615,1,Public
96,616,1,Private
96,617,1,Private
96,618,1,Private
96,619,1,Public
96,620,1,Private
96,621,1,Public
96,622,1,Private
96,623,1,Private
96,624,1,Public
96,625,1,Private
96,626,1,Private
96,627,1,Private
96,628,1,Public
96,629,1,Private
96,630,1,Private
96,631,1,Private
96,632,1,Private
96,633,1,Private
96,634,1,Private
96,635,1,Private
96,636,1,Private
96,637,1,Private
96,638,1,Public
96,639,1,Private
96,640,1,Public
96,641,1,Private
96,642,1,Private
96,643,1,Private
96,644,1,Public
96,645,1,Public
96,646,1,Public
96,647,1,Private
96,648,1,Public
96,649,1,Public
96,650,1,Private
96,651,1,Private
96,652,1,Public
96,653,1,Private
96,654,1,Public
96,655,1,Public
96,656,1,Private
96,657,1,Private
96,658,1,Public
96,659,1,Private
96,660,1,Public
96,661,1,Private
96,662,1,Private
96,663,1,Private
96,664,1,Public
96,665,1,Private
96,666,1,Public
96,667,1,Private
96,668,1,Private
96,669,1,Private
96,670,1,Private
96,671,1,Private
96,672,1,Private
96,673,1,Private
96,674,1,Private
96,675,1,Private
96,676,1,Private
96,677,1,Private
96,678,1,Private
96,679,1,Private
96,680,1,Private
96,681,1,Private
96,682,1,Public
96,683,1,Private
96,684,1,Private
96,685,1,Public
96,686,1,Public
96,687,1,Private
96,688,1,Private
96,689,1,Public
96,690,1,Public
96,691,1,Private
96,692,1,Private
96,693,1,Private
96,694,1,Private
96,695,1,Public
96,696,1,Public
96,697,1,Private
96,698,1,Private
96,699,1,Private
96,700,1,Public
96,701,1,Public
96,702,1,Private
96,703,1,Private
96,704,1,Private
96,705,1,Private
96,706,1,Public
96,707,1,Private
96,708,1,Private
96,709,1,Private
96,710,1,Private
96,711,1,Private
96,712,0,Public
96,713,0,Private
96,714,0,Private
96,715,0,Private
96,716,1,Private
96,717,1,Private
96,718,1,Public
96,719,1,Private
96,720,1,Public
96,721,1,Private
96,722,1,Private
96,723,1,Private
96,724,1,Public
96,725,1,Private
96,726,1,Private
96,727,1,Private
96,728,1,Private
96,729,1,Private
96,730,1,Public
96,731,1,Private
96,732,1,Private
96,733,1,Public
96,734,1,Public
96,735,1,Private
96,736,1,Private
96,737,1,Private
96,738,1,Public
96,739,1,Private
96,740,1,Private
96,741,1,Private
96,742,1,Private
96,743,1,Public
96,744,1,Public
96,745,1,Private
96,746,1,Private
96,747,1,Public
96,748,1,Private
96,749,1,Public
96,750,1,Private
96,751,1,Private
96,752,1,Private
96,753,1,Public
96,754,1,Private
96,755,1,Private
96,756,1,Public
96,757,1,Private
96,758,1,Public
96,759,1,Private
96,760,1,Public
96,761,1,Private
96,762,1,Public
96,763,1,Public
96,764,1,Private
96,765,1,Private
96,766,1,Private
96,767,1,Private
96,768,1,Private
96,769,1,Public
96,770,1,Private
96,771,1,Private
96,772,1,Private
96,773,1,Private
96,774,1,Private
96,775,1,Public
96,776,1,Private
96,777,1,Private
96,778,1,Public
96,779,1,Private
96,780,1,Private
96,781,1,Public
96,782,1,Private
96,783,1,Private
96,784,1,Public
96,785,1,Public
96,786,1,Private
96,787,1,Public
96,788,1,Private
96,789,1,Private
96,790,1,Private
96,791,1,Public
96,792,1,Public
96,793,1,Public
96,794,1,Private
96,795,1,Private
96,796,1,Private
96,797,1,Public
96,798,1,Private
96,799,1,Public
96,800,1,Private
96,801,1,Private
96,802,1,Public
96,803,1,Public
96,804,1,Private
96,805,1,Private
96,806,1,Public
96,807,1,Private
96,808,1,Private
96,809,1,Private
96,810,1,Private
96,811,1,Private
96,812,1,Private
96,813,1,Private
96,814,1,Public
96,815,1,Private
96,816,1,Private
96,817,1,Private
96,818,1,Public
96,819,1,Private
96,820,1,Public
96,821,1,Private
96,822,1,Private
96,823,1,Public
96,824,1,Private
96,825,1,Private
96,826,1,Public
96,827,1,Private
96,828,1,Private
96,829,1,Private
96,830,1,Private
96,831,1,Public
96,832,1,Private
96,833,1,Private
96,834,1,Public
96,835,1,Public
96,836,1,Private
96,837,1,Private
96,838,1,Private
96,839,1,Public
96,840,1,Private
96,841,1,Private
96,842,1,Private
96,843,1,Private
96,844,1,Public
96,845,1,Private
96,846,1,Public
96,847,1,Private
96,848,1,Private
96,849,1,Public
96,850,1,Private
96,851,1,Public
96,852,1,Private
96,853,1,Private
96,854,1,Public
96,855,1,Private
96,856,1,Private
96,857,1,Public
96,858,1,Private
96,859,1,Private
96,860,1,Private
96,861,1,Public
96,862,1,Private
96,863,1,Public
96,864,1,Private
96,865,1,Private
96,866,1,Private
96,867,1,Public
96,868,1,Public
96,869,1,Public
96,870,1,Private
96,871,1,Public
96,872,1,Private
96,873,1,Private
96,874,1,Private
96,875,1,Private
96,876,1,Private
96,877,1,Private
96,878,1,Private
96,879,1,Private
96,880,1,Private
96,881,1,Private
96,882,1,Private
96,883,1,Private
96,884,1,Private
96,885,1,Private
96,886,1,Private
96,887,1,Public
96,888,1,Private
96,889,1,Public
96,890,1,Private
96,891,1,Private
96,892,1,Public
96,893,1,Public
96,894,1,Public
96,895,1,Private
96,896,1,Public
96,897,1,Private
96,898,1,Public
96,899,1,Private
96,900,1,Private
96,901,1,Private
96,902,1,Private
96,903,1,Public
96,904,1,Private
96,905,1,Public
96,906,1,Private
96,907,1,Private
96,908,1,Private
96,909,1,Public
96,910,1,Public
96,911,1,Private
96,912,1,Public
96,913,1,Private
96,914,1,Private
96,915,1,Private
96,916,1,Public
96,917,1,Private
96,918,1,Private
96,919,1,Public
96,920,1,Private
96,921,1,Public
96,922,1,Private
96,923,1,Private
96,924,1,Private
96,925,1,Public
96,926,1,Private
96,927,1,Private
96,928,1,Private
96,929,1,Private
96,930,1,Public
96,931,1,Public
96,932,1,Private
96,933,1,Private
96,934,1,Public
96,935,1,Private
96,936,1,Private
96,937,1,Private
96,938,1,Private
96,939,1,Private
96,940,1,Public
96,941,1,Private
96,942,1,Private
96,943,1,Public
96,944,1,Private
96,945,1,Private
96,946,1,Private
96,947,1,Private
96,948,1,Private
96,949,1,Public
96,950,1,Private
96,951,1,Private
96,952,1,Private
96,953,1,Private
96,954,1,Public
96,955,1,Private
96,956,1,Private
96,957,1,Public
96,958,1,Private
96,959,1,Private
96,960,1,Public
96,961,1,Private
96,962,1,Private
96,963,1,Private
96,964,1,Private
96,965,1,Private
96,966,1,Private
96,967,1,Private
96,968,1,Private
96,969,1,Private
96,970,1,Public
96,971,1,Private
96,972,1,Private
96,973,1,Public
96,974,1,Private
96,975,1,Private
96,976,1,Private
96,977,1,Private
96,978,1,Private
96,979,1,Private
96,980,1,Private
96,981,1,Public
96,982,1,Private
96,983,1,Private
96,984,1,Public
96,985,1,Public
96,986,1,Private
96,987,1,Private
96,988,1,Public
96,989,1,Private
96,990,1,Public
96,991,1,Public
96,992,1,Private
96,993,1,Private
96,994,1,Private
96,995,1,Private
96,996,1,Public
96,997,1,Private
96,998,1,Private
96,999,1,Private
96,1000,1,Private
96,1001,1,Private
96,1002,1,Private
96,1003,1,Public
96,1004,1,Private
96,1005,1,Private
96,1006,1,Private
96,1007,1,Private
96,1008,1,Public
96,1009,1,Private
96,1010,1,Private
96,1011,1,Private
96,1012,1,Private
96,1013,1,Private
96,1014,1,Private
96,1015,1,Private
96,1016,1,Private
96,1017,1,Public
96,1018,1,Private
96,1019,1,Public
96,1020,1,Private
96,1021,1,Private
96,1022,1,Public
96,1023,1,Private
96,1024,1,Public
